Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	Gold	ShopBuyPrice	RefinedVnum	RefineSet	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	Value0	Value1	Value2	Value3	Value4	Value5	Specular	GainSocketPercent	AddonType
11815	³ªºÀÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	5000	15000	11816	168	15	LEVEL	9	LEVEL	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	21	0	4	0	15	40	1	0
11816	³ªºÀÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	5000	20000	11817	169	15	LEVEL	9	LEVEL	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	21	0	4	0	18	50	1	0
11817	³ªºÀÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	5000	35000	11818	170	15	LEVEL	9	LEVEL	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	21	0	4	0	21	65	1	0
11818	³ªºÀÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	5000	65000	11819	171	15	LEVEL	9	LEVEL	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	21	0	4	0	24	80	1	0
11819	³ªºÀÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	5000	135000	0	0	15	LEVEL	9	LEVEL	0	APPLY_MOV_SPEED	-2	APPLY_NONE	0	APPLY_NONE	0	0	21	0	4	0	27	100	1	0
11820	ºñÈ«ÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	8000	11821	163	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	0	0	1	0
11821	ºñÈ«ÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	10000	11822	164	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	3	0	1	0
11822	ºñÈ«ÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	10000	11823	165	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	6	0	1	0
11823	ºñÈ«ÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	10000	11824	166	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	9	0	1	0
11824	ºñÈ«ÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	15000	11825	167	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	12	30	1	0
11825	ºñÈ«ÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	20000	11826	168	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	15	40	1	0
11826	ºñÈ«ÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	30000	11827	169	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	18	50	1	0
11827	ºñÈ«ÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	55000	11828	170	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	21	65	1	0
11828	ºñÈ«ÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	100000	11829	171	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	24	80	1	0
11829	ºñÈ«ÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	8000	215000	0	0	15	LEVEL	18	LEVEL	0	APPLY_MOV_SPEED	-3	APPLY_NONE	0	APPLY_NONE	0	0	29	0	5	0	27	100	1	0
11830	¹Ì¿°ÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	12000	11831	172	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	0	0	2	0
11831	¹Ì¿°ÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	15000	11832	173	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	3	0	2	0
11832	¹Ì¿°ÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	15000	11833	174	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	6	0	2	0
11833	¹Ì¿°ÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	15000	11834	175	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	9	0	2	0
11834	¹Ì¿°ÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	20000	11835	176	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	12	30	2	0
11835	¹Ì¿°ÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	20000	11836	177	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	15	40	2	0
11836	¹Ì¿°ÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	25000	11837	178	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	18	50	2	0
11837	¹Ì¿°ÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	30000	11838	179	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	21	65	2	0
11838	¹Ì¿°ÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	40000	11839	180	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	24	80	2	0
11839	¹Ì¿°ÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	12000	50000	0	0	15	LEVEL	26	LEVEL	0	APPLY_MOV_SPEED	-5	APPLY_NONE	0	APPLY_NONE	0	0	38	0	6	0	27	100	2	0
11840	¼­ÃµÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11841	172	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	0	0	2	0
11841	¼­ÃµÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11842	173	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	3	0	2	0
11842	¼­ÃµÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11843	174	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	6	0	2	0
11843	¼­ÃµÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11844	175	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	9	0	2	0
11844	¼­ÃµÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	25000	11845	176	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	12	30	2	0
11845	¼­ÃµÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	30000	11846	177	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	15	40	2	0
11846	¼­ÃµÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	35000	11847	178	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	18	50	2	0
11847	¼­ÃµÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	40000	11848	179	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	21	65	2	0
11848	¼­ÃµÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	50000	11849	180	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	24	80	2	0
11849	¼­ÃµÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	65000	0	0	15	LEVEL	34	LEVEL	0	APPLY_MOV_SPEED	-7	APPLY_NONE	0	APPLY_NONE	0	0	47	0	7	0	27	100	2	0
11850	ÀÏ¼±ÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11851	172	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	0	0	2	0
11851	ÀÏ¼±ÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	15000	11852	173	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	3	0	2	0
11852	ÀÏ¼±ÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11853	174	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	6	0	2	0
11853	ÀÏ¼±ÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	20000	11854	175	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	9	0	2	0
11854	ÀÏ¼±ÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	25000	11855	176	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	12	30	2	0
11855	ÀÏ¼±ÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	30000	11856	177	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	15	40	2	0
11856	ÀÏ¼±ÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	35000	11857	178	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	18	50	2	0
11857	ÀÏ¼±ÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	40000	11858	179	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	21	65	2	0
11858	ÀÏ¼±ÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	50000	11859	180	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	24	80	2	0
11859	ÀÏ¼±ÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	15000	65000	0	0	15	LEVEL	42	LEVEL	0	APPLY_MOV_SPEED	-8	APPLY_NONE	0	APPLY_NONE	0	0	55	0	8	0	27	100	2	0
11860	Ãµ·ûÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	80000	11861	181	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	0	0	3	0
11861	Ãµ·ûÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	90000	11862	182	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	3	0	3	0
11862	Ãµ·ûÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	95000	11863	183	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	6	0	3	0
11863	Ãµ·ûÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	110000	11864	184	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	9	0	3	0
11864	Ãµ·ûÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	125000	11865	185	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	12	30	3	0
11865	Ãµ·ûÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	145000	11866	186	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	15	40	3	0
11866	Ãµ·ûÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	175000	11867	187	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	18	50	3	0
11867	Ãµ·ûÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	215000	11868	188	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	21	65	3	0
11868	Ãµ·ûÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	270000	11869	189	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	24	80	3	0
11869	Ãµ·ûÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	80000	345000	0	0	15	LEVEL	48	LEVEL	0	APPLY_MOV_SPEED	-10	APPLY_NONE	0	APPLY_NONE	0	0	64	0	9	0	27	100	3	0
11870	¾Æ¹¦ÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	100000	11871	181	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	0	0	3	0
11871	¾Æ¹¦ÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	110000	11872	182	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	3	0	3	0
11872	¾Æ¹¦ÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	120000	11873	183	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	6	0	3	0
11873	¾Æ¹¦ÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	135000	11874	184	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	9	0	3	0
11874	¾Æ¹¦ÀÇ+4	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	155000	11875	185	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	12	30	3	0
11875	¾Æ¹¦ÀÇ+5	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	185000	11876	186	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	15	40	3	0
11876	¾Æ¹¦ÀÇ+6	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	220000	11877	187	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	18	50	3	0
11877	¾Æ¹¦ÀÇ+7	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	270000	11878	188	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	21	65	3	0
11878	¾Æ¹¦ÀÇ+8	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	340000	11879	189	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	24	80	3	0
11879	¾Æ¹¦ÀÇ+9	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	100000	430000	0	0	15	LEVEL	54	LEVEL	0	APPLY_MOV_SPEED	-12	APPLY_NONE	0	APPLY_NONE	0	0	72	0	10	0	27	100	3	0
11880	ºÀ½ÅÀÇ+0	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	120000	120000	11881	2029	15	LEVEL	61	LEVEL	0	APPLY_MOV_SPEED	-13	APPLY_ATTBONUS_MONSTER	1	APPLY_NONE	0	0	81	0	11	0	0	0	3	0
11881	ºÀ½ÅÀÇ+1	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	120000	130000	11882	2029	15	LEVEL	61	LEVEL	0	APPLY_MOV_SPEED	-13	APPLY_ATTBONUS_MONSTER	2	APPLY_NONE	0	0	81	0	11	0	3	0	3	0
11882	ºÀ½ÅÀÇ+2	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	120000	145000	11883	2029	15	LEVEL	61	LEVEL	0	APPLY_MOV_SPEED	-13	APPLY_ATTBONUS_MONSTER	3	APPLY_NONE	0	0	81	0	11	0	6	0	3	0
11883	ºÀ½ÅÀÇ+3	ITEM_ARMOR	ARMOR_BODY	2	ANTI_WOLFMAN | ANTI_MUSA | ANTI_ASSASSIN | ANTI_SURA	ITEM_TUNABLE	WEAR_BODY	NONE	120000	165000	11884	2029	15	LEVEL	61	LEVEL	0	APPLY_MOV_SPEED	-13	APPLY_ATTBONUS_MONSTER	4	APPLY_NONE	0	0	81	0	11	0	9	0	3	0
